"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2013",17257902.1264039,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2014",17693831.7294165,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2015",18238008.1701616,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2016",18550137.9853524,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2017",18982853.578801,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2018",19551667.6208545,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2019",19974213.8871676,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2020",19277860.0570682,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2021",20600684.2066607,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2022",21333157.9390889,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2023",21745600,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2024",22089590,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2025",22435530,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2026",22795090,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2027",23165430,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2028",23542450,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2029",23922220,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2030",24302080,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2031",24680650,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2032",25057260,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2033",25432210,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2034",25805950,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2035",26178950,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2036",26551860,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2037",26925870,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2038",27301970,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2039",27680920,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2040",28063300,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2041",28449620,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2042",28840510,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2043",29236180,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2044",29636360,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2045",30040560,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2046",30448430,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2047",30860520,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2048",31276660,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2049",31696400,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2050",32119290,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2051",32545110,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2052",32973750,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2053",33405240,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2054",33839410,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2055",34276180,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2056",34715910,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2057",35159850,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2058",35609030,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2059",36064460,
"USA","GDPLTFORECAST","TOT","MLN_USD","A","2060",36527240,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","1990",1534984.10840334,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","1991",1550333.94948737,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","1992",1542582.27973993,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","1993",1618168.81144719,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","1994",1713640.77132258,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","1995",1785613.68371812,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","1996",1824897.18475992,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","1997",1886849.63382689,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","1998",1893229.03268084,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","1999",1902088.16283249,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2000",1985550.82952791,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2001",2013147.92896837,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2002",2074618.63347518,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2003",2098286.48430241,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2004",2219147.04385868,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2005",2290207.04760984,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2006",2380944.79247287,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2007",2525465.06071259,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2008",2654117.18702505,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2009",2650777.9887846,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2010",2850334.54232085,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2011",2963618.89615138,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2012",3020555.23055012,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2013",3111317.55889591,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2014",3126997.22265026,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2015",3016121.29977288,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2016",2917315.67194197,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2017",2955907.93800946,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2018",3008631.48574581,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2019",3051087.87845042,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2020",2927242.74888682,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2021",3035829.55790598,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2022",3111960.68511444,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2023",3204767,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2024",3294893,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2025",3379235,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2026",3459176,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2027",3535859,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2028",3610793,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2029",3685009,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2030",3758912,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2031",3832638,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2032",3906212,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2033",3979679,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2034",4053077,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2035",4126441,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2036",4199798,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2037",4273145,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2038",4346415,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2039",4419491,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2040",4492234,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2041",4564508,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2042",4636089,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2043",4706795,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2044",4776454,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2045",4844926,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2046",4912127,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2047",4977987,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2048",5042484,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2049",5105633,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2050",5167500,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2051",5228207,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2052",5287870,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2053",5346650,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2054",5404732,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2055",5462319,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2056",5519602,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2057",5576626,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2058",5633426,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2059",5690021,
"BRA","GDPLTFORECAST","TOT","MLN_USD","A","2060",5746465,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","1990",116262.461318527,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","1991",125528.463863626,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","1992",140940.878170915,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","1993",150787.38008815,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","1994",159394.503319928,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","1995",176334.277224583,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","1996",189406.829864649,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","1997",203334.178894724,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","1998",212401.992966845,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","1999",211304.806070618,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2000",222598.70139935,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2001",229967.616919393,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2002",237102.191997915,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2003",246833.226301916,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2004",264557.118072735,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2005",279885.142776072,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2006",297576.244185071,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2007",312201.511439874,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2008",323221.47483483,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2009",318256.33695142,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2010",336927.548668399,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2011",357209.065558595,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2012",376575.890463904,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2013",391978.59089001,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2014",398738.582493208,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2015",407747.451332085,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2016",414352.352285565,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2017",420191.098395208,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2018",436012.011552488,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2019",439831.540862064,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2020",413320.990954928,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2021",441170.257900904,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2022",456803.703748668,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2023",473898.5,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2024",489101.9,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2025",501847.7,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2026",512686.9,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2027",522432.1,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2028",531616.7,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2029",540480.4,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2030",549161.3,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2031",557732.7,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2032",566198.8,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2033",574532.2,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2034",582684.8,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2035",590607.1,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2036",598265.9,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2037",605654.6,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2038",612781.6,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2039",619663.5,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2040",626320.1,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2041",632772,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2042",639025.2,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2043",645094.3,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2044",650993.3,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2045",656737.7,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2046",662343.4,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2047",667818.1,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2048",673169.5,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2049",678402.7,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2050",683525.9,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2051",688552.7,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2052",693495.5,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2053",698364.3,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2054",703170.7,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2055",707932.4,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2056",712673.6,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2057",717403.2,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2058",722139.4,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2059",726903.1,
"CHL","GDPLTFORECAST","TOT","MLN_USD","A","2060",731720.6,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","1990",1654607.17781956,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","1991",1806482.52330527,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","1992",2063738.39561648,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","1993",2350262.24792404,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","1994",2656661.39248379,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","1995",2947670.86838487,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","1996",3240155.18310358,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","1997",3539441.18546128,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","1998",3817144.03450798,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","1999",4109600.30768502,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2000",4458509.21258512,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2001",4830158.65772747,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2002",5271327.51609551,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2003",5800464.97886181,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2004",6387102.04510339,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2005",7114886.25163108,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2006",8019967.777672,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2007",9161278.23874331,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2008",10045403.7865323,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2009",10989543.7268541,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2010",12158377.4277246,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2011",13319603.6516575,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2012",14367022.1790085,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2013",15482786.6863306,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2014",16632501.8336394,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2015",17796776.9619942,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2016",19006957.7954098,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2017",20318437.8832931,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2018",21679773.2214737,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2019",22980559.6147621,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2020",23509112.4859016,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2021",25514667.1525193,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2022",26995184.572743,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2023",28326230,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2024",29596430,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2025",30847740,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2026",32090550,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2027",33328160,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2028",34558960,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2029",35776690,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2030",36976710,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2031",38155280,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2032",39309470,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2033",40435560,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2034",41529450,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2035",42587530,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2036",43607620,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2037",44588650,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2038",45531140,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2039",46436270,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2040",47305810,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2041",48142100,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2042",48947850,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2043",49726360,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2044",50481210,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2045",51216270,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2046",51936040,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2047",52645640,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2048",53350570,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2049",54055810,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2050",54765280,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2051",55481590,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2052",56205480,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2053",56936110,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2054",57671560,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2055",58410030,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2056",59150730,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2057",59894050,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2058",60640270,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2059",61389070,
"CHN","GDPLTFORECAST","TOT","MLN_USD","A","2060",62139790,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","1995",17237.4123113982,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","1996",18068.8613986675,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","1997",20428.1929350008,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","1998",21364.3416300165,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","1999",21259.876041164,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2000",23363.1044263315,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2001",24751.0545261644,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2002",26448.5175325926,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2003",28504.1714169552,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2004",30377.6424275141,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2005",33206.0352363972,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2006",36470.673410648,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2007",39095.6050710874,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2008",37310.4297046968,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2009",32062.3589202941,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2010",32807.9622312926,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2011",35184.7056270112,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2012",36302.2247178626,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2013",36758.369298076,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2014",37777.2085043073,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2015",38637.6239714654,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2016",39850.5810150906,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2017",41926.7148003567,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2018",43737.4373839862,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2019",45814.7926699342,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2020",44582.7893463059,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2021",45893.4146096429,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2022",48174.6837886961,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2023",50323.38,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2024",52211.32,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2025",53895.31,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2026",55426.51,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2027",56844.27,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2028",58173.96,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2029",59424.84,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2030",60602.25,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2031",61709.68,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2032",62748.85,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2033",63721.54,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2034",64629.79,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2035",65476.47,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2036",66265.88,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2037",67002.25,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2038",67689.5,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2039",68329.86,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2040",68923.15,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2041",69470.31,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2042",69973.04,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2043",70433.59,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2044",70853.47,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2045",71233.85,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2046",71577.44,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2047",71889.55,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2048",72175.85,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2049",72442.03,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2050",72693.5,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2051",72935.65,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2052",73172.09,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2053",73408.24,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2054",73650.66,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2055",73905.53,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2056",74178.23,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2057",74473.39,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2058",74790.68,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2059",75127.37,
"EST","GDPLTFORECAST","TOT","MLN_USD","A","2060",75478.48,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","1990",1569648.77291261,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","1991",1656504.12298137,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","1992",1674011.04367087,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","1993",1765785.96984995,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","1994",1849674.87565482,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","1995",1972843.55676324,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","1996",2133542.91391973,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","1997",2230187.08061009,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","1998",2359045.89557711,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","1999",2545857.32870376,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2000",2691113.66349844,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2001",2793105.1688835,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2002",2920580.60619228,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2003",3117601.67249596,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2004",3361676.69705832,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2005",3630663.81721191,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2006",3924331.79936971,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2007",4235580.2034579,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2008",4434530.26171528,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2009",4659964.76084784,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2010",5103273.42932985,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2011",5402885.67556507,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2012",5694939.06746223,
"IND","GDPLTFORECAST","TOT","MLN_USD","A","2013",6042373.45453568,
